"id_cliente","nome_cliente","idade","endereco"
"7734","Hector","42","CE"
"7735","Carla","28","AM"
"7736","Carla","44","ES"
"7737","Hector","45","RJ"
"7738","Carla","18","PI"
"7739","João","41","PA"
"7740","João","28","RJ"
"7741","Alice","48","GO"
"7742","João","26","MS"
"7743","Carla","41","MS"
"7744","Gloria","47","RS"
"7745","Carla","29","RN"
"7746","Carla","28","AL"
"7747","Iris","28","PR"
"7748","David","28","GO"
"7749","Felipe","30","ES"
"7750","Felipe","28","MG"
"7751","David","48","PA"
"7752","Hector","23","AM"
"7753","Carla","19","MS"
"7754","Gloria","32","AP"
"7755","Elena","19","MG"
"7756","Gloria","33","SP"
"7757","Elena","27","RJ"
"7758","Carla","46","SP"
"7759","Felipe","25","MG"
"7760","Carla","34","DF"
"7761","Hector","27","AM"
"7762","Bruno","19","MS"
"7763","Felipe","20","AM"
"7764","Carla","29","AC"
"7765","Bruno","47","AM"
"7766","Felipe","41","RS"
"7767","Gloria","44","PI"
"7768","Carla","20","AL"
"7769","Iris","40","MG"
"7770","Hector","27","AC"
"7771","Alice","29","PR"
"7772","Elena","49","PI"
"7773","Felipe","27","PI"
"7774","Elena","33","RN"
"7775","David","29","BA"
"7776","João","19","RJ"
"7777","Bruno","41","MA"
"7778","Carla","30","GO"
"7779","Elena","48","CE"
"7780","David","19","PI"
"7781","Bruno","32","AM"
"7782","Alice","33","PR"
"7783","Alice","23","PE"
"7784","Carla","31","PR"
"7785","Bruno","29","SP"
"7786","Iris","47","BA"
"7787","Felipe","20","RS"
"7788","Felipe","29","PE"
"7789","Hector","39","PA"
"7790","João","27","MA"
"7791","Carla","19","CE"
"7792","Felipe","33","CE"
"7793","Alice","23","DF"
"7794","David","24","MG"
"7795","Bruno","40","SP"
"7796","Alice","19","PI"
"7797","Alice","35","PA"
"7798","Felipe","26","GO"
"7799","Carla","45","AC"
"7800","David","22","CE"
"7801","Carla","42","GO"
"7802","Carla","36","PI"
"7803","Alice","48","DF"
"7804","Alice","45","AP"
"7805","João","30","MS"
"7806","Carla","46","RN"
"7807","Bruno","50","PI"
"7808","Gloria","21","CE"
"7809","João","45","DF"
"7810","Carla","33","MG"
"7811","João","20","CE"
"7812","Bruno","50","PI"
"7813","Felipe","47","RN"
"7814","João","48","RS"
"7815","Felipe","27","GO"
"7816","Alice","34","AL"
"7817","Alice","25","MA"
"7818","Alice","26","MT"
"7819","Gloria","23","AP"
"7820","Felipe","18","GO"
"7821","Alice","34","RJ"
"7822","Alice","28","BA"
"7823","Gloria","45","MA"
"7824","Felipe","39","MA"
"7825","Gloria","24","MG"
"7826","Iris","38","SP"
"7827","João","22","PB"
"7828","Hector","40","BA"
"7829","Felipe","27","AM"
"7830","João","29","GO"
"7831","Bruno","24","GO"
"7832","João","36","BA"
"7833","Carla","21","AM"
"7834","Elena","26","RJ"
"7835","Gloria","46","AL"
"7836","Iris","38","MA"
"7837","Hector","50","BA"
"7838","Iris","44","RJ"
"7839","Carla","40","PB"
"7840","Carla","45","ES"
"7841","Iris","34","RS"
"7842","João","49","MS"
"7843","David","31","DF"
"7844","Carla","43","DF"
"7845","Iris","45","MA"
"7846","Felipe","48","PE"
"7847","Iris","23","MA"
"7848","Iris","23","GO"
"7849","Iris","30","PB"
"7850","David","50","MT"
"7851","Elena","35","AL"
"7852","Carla","21","MS"
"7853","João","37","ES"
"7854","Gloria","47","ES"
"7855","Gloria","30","PE"
"7856","Hector","18","BA"
"7857","João","44","PA"
"7858","Alice","30","MS"
"7859","David","39","RN"
"7860","Bruno","21","AM"
"7861","David","43","MG"
"7862","Carla","47","AC"
"7863","David","27","AC"
"7864","Gloria","38","PE"
"7865","David","25","MS"
"7866","Carla","33","MS"
"7867","Carla","39","DF"
"7868","Iris","37","CE"
"7869","João","31","AM"
"7870","Gloria","37","BA"
"7871","Hector","25","CE"
"7872","Gloria","19","SP"
"7873","Elena","46","DF"
"7874","Iris","20","GO"
"7875","João","25","PI"
"7876","Felipe","32","GO"
"7877","Felipe","41","PI"
"7878","Elena","47","AP"
"7879","João","50","PR"
"7880","Felipe","45","DF"
"7881","David","47","PI"
"7882","Felipe","26","AM"
"7883","Bruno","28","AP"
"7884","David","18","MT"
"7885","Bruno","20","MT"
"7886","David","50","CE"
"7887","Alice","26","AC"
"7888","João","33","MG"
"7889","Carla","44","BA"
"7890","Carla","20","BA"
"7891","Gloria","42","PI"
"7892","Bruno","18","RN"
"7893","João","22","CE"
"7894","Alice","25","PE"
"7895","Felipe","18","AP"
"7896","João","36","AL"
"7897","Elena","19","DF"
"7898","Gloria","27","RJ"
"7899","Elena","34","MT"
"7900","Gloria","33","DF"
"7901","Hector","44","PE"
"7902","Iris","33","AL"
"7903","João","33","GO"
"7904","David","37","SP"
"7905","Elena","29","AL"
"7906","Alice","35","ES"
"7907","Gloria","31","PR"
"7908","Felipe","48","AM"
"7909","Gloria","26","ES"
"7910","Alice","37","MG"
"7911","Iris","43","PA"
"7912","Bruno","26","MG"
"7913","Iris","42","MG"
"7914","Bruno","38","CE"
"7915","Iris","27","AC"
"7916","Alice","24","RS"
"7917","Elena","28","AM"
"7918","Iris","30","SP"
"7919","João","25","RJ"
"7920","João","50","AP"
"7921","David","32","MA"
"7922","Hector","41","CE"
"7923","Carla","27","MG"
"7924","Iris","30","MG"
"7925","Hector","19","RS"
"7926","Elena","37","ES"
"7927","João","41","GO"
"7928","Hector","34","AM"
"7929","Hector","35","MT"
"7930","Carla","38","AL"
"7931","Felipe","31","RN"
"7932","Iris","26","MS"
"7933","Bruno","30","RN"
"7934","Gloria","33","PA"
"7935","Bruno","46","PB"
"7936","Bruno","43","SP"
"7937","Hector","49","ES"
"7938","Iris","43","AM"
"7939","Iris","36","AM"
"7940","João","39","MS"
"7941","João","35","AM"
"7942","Gloria","26","MS"
"7943","Hector","29","AM"
"7944","Iris","48","GO"
"7945","João","48","RJ"
"7946","Elena","36","PE"
"7947","Hector","31","AC"
"7948","Carla","25","MA"
"7949","Elena","49","MS"
"7950","Hector","41","AL"
"7951","Bruno","46","CE"
"7952","Hector","46","PR"
"7953","Alice","34","CE"
"7954","João","36","AL"
"7955","David","40","MS"
"7956","Alice","24","RS"
"7957","Carla","35","MG"
"7958","Elena","28","DF"
"7959","Gloria","40","MA"
"7960","Carla","47","PB"
"7961","Hector","32","AC"
"7962","Felipe","42","PB"
"7963","Bruno","30","PE"
"7964","Bruno","35","AM"
"7965","Alice","34","PA"
"7966","Hector","48","MA"
"7967","Elena","48","MA"
"7968","Gloria","29","MA"
"7969","Hector","42","RS"
"7970","Felipe","34","BA"
"7971","Elena","25","CE"
"7972","Gloria","50","RN"
"7973","Gloria","30","RS"
"7974","Elena","18","DF"
"7975","Felipe","42","PA"
"7976","David","35","BA"
"7977","Carla","42","AL"
"7978","Alice","46","CE"
"7979","Elena","24","PE"
"7980","David","23","ES"
"7981","Alice","36","AP"
"7982","Elena","27","MG"
"7983","Felipe","45","AL"
"7984","Hector","49","RJ"
"7985","Gloria","39","AP"
"7986","Hector","31","AL"
"7987","David","35","MG"
"7988","Bruno","46","SP"
"7989","Hector","23","MA"
"7990","Bruno","33","AC"
"7991","Carla","41","PI"
"7992","Alice","28","BA"
"7993","Felipe","28","PA"
"7994","Gloria","31","MG"
"7995","Elena","22","PB"
"7996","Felipe","36","PB"
"7997","Elena","21","AP"
"7998","Gloria","26","RS"
"7999","Alice","37","ES"
"8000","Felipe","33","AL"
"8001","Bruno","26","PA"
"8002","Alice","50","AL"
"8003","Felipe","25","PR"
"8004","Gloria","30","RJ"
"8005","Bruno","50","MS"
"8006","Gloria","37","MT"
"8007","Iris","36","PE"
"8008","Iris","41","GO"
"8009","Alice","39","PE"
"8010","Gloria","45","PA"
"8011","Carla","24","PB"
"8012","Alice","19","RJ"
"8013","Iris","19","RS"
"8014","Bruno","46","GO"
"8015","Felipe","42","AC"
"8016","Hector","41","RN"
"8017","João","27","AC"
"8018","Bruno","43","RJ"
"8019","Felipe","37","RS"
"8020","Iris","41","RJ"
"8021","Alice","20","PB"
"8022","Felipe","42","RS"
"8023","João","22","RN"
"8024","Hector","23","MA"
"8025","David","24","MA"
"8026","David","50","CE"
"8027","Iris","49","CE"
"8028","Felipe","22","AP"
"8029","Hector","47","PA"
"8030","Carla","32","MT"
"8031","Gloria","20","MS"
"8032","Carla","33","MT"
"8033","Felipe","34","CE"
"8034","Alice","50","RJ"
"8035","Gloria","45","AM"
"8036","Hector","48","BA"
"8037","Iris","50","PE"
"8038","Alice","25","RN"
"8039","Elena","27","AM"
"8040","David","47","PR"
"8041","Alice","24","BA"
"8042","Hector","35","PA"
"8043","Iris","33","RN"
"8044","Elena","36","PI"
"8045","Hector","48","PB"
"8046","Carla","28","AP"
"8047","Gloria","48","PE"
"8048","Bruno","34","MG"
"8049","Carla","45","MS"
"8050","Alice","40","SP"
"8051","Gloria","48","BA"
"8052","Hector","18","RN"
"8053","Hector","19","ES"
"8054","João","29","BA"
"8055","Iris","37","PR"
"8056","Elena","32","RJ"
"8057","Felipe","48","PR"
"8058","Carla","48","PR"
"8059","David","34","BA"
"8060","Carla","41","PE"
"8061","Iris","44","MA"
"8062","Iris","22","BA"
"8063","João","22","PA"
"8064","Hector","49","PR"
"8065","Bruno","45","BA"
"8066","Gloria","43","ES"
"8067","João","43","RJ"
"8068","Carla","43","AP"
"8069","Hector","48","PI"
"8070","João","23","RN"
"8071","Hector","50","AL"
"8072","Gloria","34","ES"
"8073","Iris","20","PE"
"8074","Elena","33","PR"
"8075","Carla","22","DF"
"8076","Gloria","19","BA"
"8077","Hector","35","PI"
"8078","João","38","PI"
"8079","Gloria","19","RN"
"8080","Bruno","23","RJ"
"8081","Iris","35","AC"
"8082","Gloria","25","MS"
"8083","Felipe","49","MG"
"8084","Bruno","35","DF"
"8085","Alice","25","AC"
"8086","Gloria","46","MS"
"8087","Gloria","36","AM"
"8088","Carla","48","CE"
"8089","João","37","AC"
"8090","Felipe","22","PB"
"8091","Gloria","29","CE"
"8092","Alice","20","PB"
"8093","David","48","BA"
"8094","Gloria","44","GO"
"8095","Elena","45","MA"
"8096","Elena","22","AC"
"8097","Bruno","35","PB"
"8098","Hector","44","AL"
"8099","Iris","21","PA"
"8100","Alice","35","PI"
"8101","Gloria","31","MS"
"8102","Iris","24","PA"
"8103","Gloria","38","GO"
"8104","Carla","48","MT"
"8105","Felipe","33","AL"
"8106","Iris","28","AP"
"8107","David","42","RN"
"8108","Hector","37","AL"
"8109","Felipe","43","SP"
"8110","Alice","49","ES"
"8111","David","35","PR"
"8112","David","37","MS"
"8113","Carla","19","MS"
"8114","Elena","37","PE"
"8115","Felipe","25","RS"
"8116","Hector","24","RS"
"8117","Alice","48","PE"
"8118","Carla","44","BA"
"8119","Elena","19","RJ"
"8120","Alice","30","PA"
"8121","Elena","32","CE"
"8122","Bruno","27","AP"
"8123","Gloria","40","ES"
"8124","Iris","25","MS"
"8125","David","46","BA"
"8126","Gloria","19","RS"
"8127","Hector","31","ES"
"8128","Hector","37","RS"
"8129","Hector","38","SP"
"8130","João","31","GO"
"8131","Hector","20","RS"
"8132","Alice","48","MA"
"8133","João","21","RN"
"8134","João","18","CE"
"8135","Alice","45","PI"
"8136","Hector","47","PA"
"8137","Carla","50","MA"
"8138","Elena","50","MG"
"8139","Hector","18","CE"
"8140","Alice","24","SP"
"8141","Hector","45","PI"
"8142","João","31","MS"
"8143","Gloria","41","AL"
"8144","Elena","37","AP"
"8145","Carla","41","CE"
"8146","Gloria","50","PR"
"8147","Alice","20","DF"
"8148","Bruno","26","GO"
"8149","Hector","48","ES"
"8150","Elena","48","AM"
"8151","Iris","46","GO"
"8152","Alice","32","RS"
"8153","Carla","41","MG"
"8154","Alice","33","AP"
"8155","Elena","25","DF"
"8156","Gloria","47","PB"
"8157","David","50","AM"
"8158","Gloria","43","AC"
"8159","Felipe","42","GO"
"8160","Elena","27","DF"
"8161","David","20","RJ"
"8162","Iris","43","PB"
"8163","Iris","49","PR"
"8164","Gloria","41","AM"
"8165","Hector","47","RJ"
"8166","Elena","21","RJ"
"8167","Gloria","29","PA"
"8168","Elena","39","SP"
"8169","Felipe","19","AL"
"8170","Hector","29","PB"
"8171","David","47","AC"
"8172","Iris","40","PB"
"8173","João","46","GO"
"8174","David","31","RS"
"8175","David","22","AP"
"8176","Iris","30","DF"
"8177","João","43","SP"
"8178","Carla","37","GO"
"8179","João","28","PI"
"8180","Carla","39","PA"
"8181","Alice","45","PA"
"8182","Iris","20","AM"
"8183","David","47","MG"
"8184","Hector","39","AP"
"8185","João","22","MS"
"8186","Elena","35","AP"
"8187","David","49","CE"
"8188","David","34","MT"
"8189","Gloria","18","AC"
"8190","Gloria","35","MG"
"8191","Alice","26","AL"
"8192","Bruno","39","BA"
"8193","João","49","AM"
"8194","Carla","26","PE"
"8195","João","33","DF"
"8196","Felipe","49","MS"
"8197","Bruno","39","BA"
"8198","Bruno","34","AM"
"8199","João","41","SP"
"8200","Elena","18","ES"
"8201","Gloria","46","AM"
"8202","Iris","50","RN"
"8203","David","43","MS"
"8204","Carla","33","RN"
"8205","João","50","AL"
"8206","Iris","22","AC"
"8207","Gloria","27","BA"
"8208","Gloria","34","PE"
"8209","Hector","21","AC"
"8210","Iris","37","MG"
"8211","Alice","40","AM"
"8212","Elena","26","MA"
"8213","Felipe","33","RS"
"8214","Alice","32","SP"
"8215","Elena","43","MT"
"8216","Hector","40","CE"
"8217","Iris","34","MA"
"8218","Alice","25","PE"
"8219","Alice","31","BA"
"8220","David","34","MT"
"8221","Carla","35","GO"
"8222","Iris","48","PI"
"8223","Hector","34","RJ"
"8224","David","22","RJ"
"8225","Iris","19","MG"
"8226","Iris","37","SP"
"8227","Iris","30","SP"
"8228","Bruno","40","MT"
"8229","David","41","AM"
"8230","Bruno","20","SP"
"8231","Alice","47","RJ"
"8232","Bruno","39","RJ"
"8233","David","18","MS"
"8234","Alice","40","MG"
"8235","Hector","28","SP"
"8236","Iris","43","GO"
"8237","David","26","SP"
"8238","Gloria","28","PR"
"8239","David","32","PA"
"8240","David","29","ES"
"8241","Alice","42","AP"
"8242","Felipe","49","ES"
"8243","Carla","18","MT"
"8244","João","24","PA"
"8245","Bruno","48","BA"
"8246","João","34","PI"
"8247","Felipe","22","AM"
"8248","Iris","36","DF"
"8249","Felipe","43","RJ"
"8250","João","18","PB"
"8251","Carla","26","PI"
"8252","Alice","47","PB"
"8253","Hector","34","SP"
"8254","João","47","CE"
"8255","Bruno","43","PB"
"8256","Alice","43","PA"
"8257","Hector","20","ES"
"8258","Carla","31","PB"
"8259","Alice","50","AP"
"8260","Elena","28","RN"
"8261","Iris","49","MS"
"8262","Alice","43","MT"
"8263","Elena","32","MT"
"8264","Elena","49","RN"
"8265","João","44","PI"
"8266","Bruno","24","PE"
"8267","Felipe","47","PE"
"8268","Elena","26","RN"
"8269","Carla","33","MS"
"8270","Elena","29","PA"
"8271","Bruno","25","MA"
"8272","Alice","35","AP"
"8273","Alice","38","MG"
"8274","Bruno","34","AP"
"8275","Felipe","43","PB"
"8276","Hector","18","MA"
"8277","João","21","DF"
"8278","Iris","43","AL"
"8279","David","23","MA"
"8280","Felipe","50","MA"
"8281","Iris","34","RS"
"8282","Gloria","29","PI"
"8283","Felipe","39","DF"
"8284","Carla","29","PR"
"8285","Elena","32","SP"
"8286","Iris","36","GO"
"8287","David","29","PA"
"8288","David","33","AM"
"8289","Felipe","40","AL"
"8290","Alice","34","PE"
"8291","David","30","PI"
"8292","Alice","26","PR"
"8293","Elena","40","MT"
"8294","Bruno","40","RJ"
"8295","Gloria","48","PR"
"8296","Felipe","50","AL"
"8297","Felipe","27","ES"
"8298","Felipe","28","AL"
"8299","Bruno","45","PE"
"8300","Elena","22","ES"
"8301","Bruno","44","MS"
"8302","Elena","37","GO"
"8303","Carla","27","PI"
"8304","Gloria","47","MA"
"8305","João","26","MT"
"8306","Alice","29","PE"
"8307","Iris","32","PE"
"8308","David","28","SP"
"8309","Iris","18","SP"
"8310","Hector","41","CE"
"8311","Hector","22","RS"
"8312","Felipe","49","ES"
"8313","Iris","18","RS"
"8314","Felipe","49","PA"
"8315","Hector","46","PR"
"8316","Iris","21","RS"
"8317","Elena","27","RJ"
"8318","Gloria","29","MA"
"8319","Elena","26","PE"
"8320","João","44","MT"
"8321","Elena","29","CE"
"8322","Carla","46","PI"
"8323","Elena","43","SP"
"8324","Gloria","23","BA"
"8325","Elena","39","ES"
"8326","Hector","46","MT"
"8327","Carla","39","MS"
"8328","Gloria","39","DF"
"8329","Hector","24","BA"
"8330","Hector","42","PI"
"8331","Felipe","22","BA"
"8332","Carla","27","BA"
"8333","Hector","49","MS"
"8334","Carla","39","RJ"
"8335","Alice","46","RS"
"8336","Bruno","45","RJ"
"8337","João","39","AC"
"8338","Carla","29","SP"
"8339","João","48","BA"
"8340","Felipe","21","PB"
"8341","Elena","23","MS"
"8342","Alice","28","PA"
"8343","Gloria","43","MG"
"8344","Felipe","45","AM"
"8345","Gloria","27","RS"
"8346","Hector","31","BA"
"8347","Hector","39","PI"
"8348","Iris","28","RJ"
"8349","Felipe","45","RS"
"8350","Carla","31","AP"
"8351","Felipe","35","BA"
"8352","Felipe","19","RJ"
"8353","Felipe","47","PR"
"8354","Bruno","34","BA"
"8355","João","20","PA"
"8356","Bruno","33","AC"
"8357","David","40","BA"
"8358","João","28","SP"
"8359","João","26","MT"
"8360","Iris","27","AM"
"8361","João","47","AC"
"8362","David","25","CE"
"8363","Iris","43","AL"
"8364","Elena","27","DF"
"8365","Carla","44","GO"
"8366","Felipe","23","AL"
"8367","Felipe","20","RN"
"8368","Felipe","46","PE"
"8369","David","31","PR"
"8370","Carla","37","BA"
"8371","Carla","27","CE"
"8372","Hector","22","SP"
"8373","Carla","19","CE"
"8374","João","47","MA"
"8375","Alice","22","AM"
"8376","Iris","36","MT"
"8377","João","21","GO"
"8378","Hector","48","MA"
"8379","João","29","RS"
"8380","Iris","24","AC"
"8381","David","37","RN"
"8382","Iris","28","MG"
"8383","Bruno","21","PI"
"8384","Elena","32","PI"
"8385","Felipe","48","PE"
"8386","Iris","18","AM"
"8387","Felipe","35","MS"
"8388","Iris","26","GO"
"8389","Bruno","48","MS"
"8390","Iris","29","AP"
"8391","Felipe","39","GO"
"8392","Hector","38","PR"
"8393","Alice","49","AC"
"8394","David","48","GO"
"8395","Alice","45","RS"
"8396","David","21","ES"
"8397","Alice","39","AM"
"8398","Elena","48","MS"
"8399","Alice","38","AP"
"8400","Bruno","21","RS"
"8401","Felipe","22","MS"
"8402","Bruno","37","AM"
"8403","Carla","20","MT"
"8404","Gloria","28","AC"
"8405","Hector","32","PB"
"8406","Bruno","27","MT"
"8407","David","50","MS"
"8408","David","38","PR"
"8409","João","41","PI"
"8410","João","28","PR"
"8411","Bruno","25","PI"
"8412","David","25","RS"
"8413","Hector","40","PB"
"8414","Alice","18","AM"
"8415","João","37","PI"
"8416","Hector","19","PR"
"8417","Alice","41","RN"
"8418","Gloria","32","AL"
"8419","Iris","33","PB"
"8420","Alice","40","MA"
"8421","Bruno","43","RS"
"8422","Hector","46","RS"
"8423","Elena","29","MT"
"8424","Alice","49","AP"
"8425","Bruno","41","AM"
"8426","Alice","21","MA"
"8427","Alice","50","RS"
"8428","Carla","40","PI"
"8429","Bruno","36","PI"
"8430","Alice","18","MT"
"8431","Hector","47","MA"
"8432","João","49","MT"
"8433","Iris","46","MG"
"8434","David","49","AM"
"8435","João","49","MT"
"8436","Felipe","27","CE"
"8437","Iris","50","MG"
"8438","Elena","38","RJ"
"8439","João","22","ES"
"8440","Gloria","37","PA"
"8441","Carla","26","SP"
"8442","Felipe","49","AL"
"8443","Gloria","32","MS"
"8444","Alice","43","GO"
"8445","Alice","42","MS"
"8446","Carla","46","AC"
"8447","Hector","43","AM"
"8448","Felipe","30","AC"
"8449","Felipe","48","PI"
"8450","Hector","40","MT"
"8451","João","49","MT"
"8452","Hector","26","MA"
"8453","David","45","SP"
"8454","Alice","18","RS"
"8455","Elena","49","PA"
"8456","Hector","25","CE"
"8457","Carla","43","BA"
"8458","David","21","ES"
"8459","Felipe","38","MG"
"8460","Gloria","23","AC"
"8461","Alice","46","ES"
"8462","Alice","43","MG"
"8463","Carla","36","GO"
"8464","Iris","47","MA"
"8465","Bruno","41","AP"
"8466","Carla","23","PA"
"8467","Iris","20","GO"
"8468","Carla","21","SP"
"8469","Hector","23","DF"
"8470","Felipe","42","BA"
"8471","Felipe","41","GO"
"8472","Elena","45","ES"
"8473","Alice","25","SP"
"8474","Bruno","27","RN"
"8475","Carla","18","BA"
"8476","Hector","37","PB"
"8477","Carla","23","ES"
"8478","Gloria","44","BA"
"8479","Bruno","27","MA"
"8480","Iris","39","RN"
"8481","Alice","22","PE"
"8482","João","32","MT"
"8483","João","42","RJ"
"8484","Carla","30","MT"
"8485","David","26","PI"
"8486","Felipe","20","PR"
"8487","Carla","20","AC"
"8488","Felipe","18","ES"
"8489","Bruno","49","PA"
"8490","Elena","28","PB"
"8491","Gloria","40","SP"
"8492","João","37","BA"
"8493","João","19","SP"
"8494","Elena","48","AP"
"8495","Iris","32","DF"
"8496","Felipe","32","RS"
"8497","Felipe","34","RJ"
"8498","João","39","GO"
"8499","David","50","RN"
"8500","Alice","21","AM"
"8501","João","47","PR"
"8502","Bruno","34","DF"
"8503","Alice","41","GO"
"8504","Elena","35","MS"
"8505","Hector","34","MA"
"8506","Bruno","32","RJ"
"8507","Alice","49","PB"
"8508","Carla","31","AL"
"8509","Gloria","29","MT"
"8510","Iris","44","ES"
"8511","David","45","RS"
"8512","Felipe","37","DF"
"8513","Iris","47","RS"
"8514","João","32","GO"
"8515","David","45","PB"
"8516","David","42","RN"
"8517","Bruno","40","BA"
"8518","Hector","42","DF"
"8519","Alice","25","RS"
"8520","David","18","MA"
"8521","David","47","PI"
"8522","Bruno","31","PA"
"8523","Elena","33","PR"
"8524","Bruno","19","AL"
"8525","David","50","RJ"
"8526","Gloria","19","AL"
"8527","Carla","40","DF"
"8528","Bruno","31","MT"
"8529","Bruno","23","RN"
"8530","Elena","43","AC"
"8531","Bruno","38","PA"
"8532","Bruno","19","AL"
"8533","Felipe","25","SP"
"8534","Gloria","37","CE"
"8535","Elena","41","RS"
"8536","João","37","PR"
"8537","Iris","20","AM"
"8538","Iris","50","RN"
"8539","Gloria","43","SP"
"8540","Carla","43","AP"
"8541","Iris","49","RN"
"8542","Hector","34","PB"
"8543","Carla","37","RS"
"8544","Gloria","25","PI"
"8545","Felipe","50","AP"
"8546","David","21","PI"
"8547","Felipe","35","MA"
"8548","Iris","50","GO"
"8549","Hector","40","MG"
"8550","Iris","19","PI"
"8551","Iris","20","CE"
"8552","Alice","50","PE"
"8553","Hector","19","ES"
"8554","Carla","37","PA"
"8555","Hector","23","AL"
"8556","Hector","29","RS"
"8557","Alice","37","AL"
"8558","Iris","45","DF"
"8559","Gloria","32","MT"
"8560","Gloria","18","RJ"
"8561","Alice","31","RJ"
"8562","Gloria","36","RN"
"8563","Hector","34","MG"
"8564","João","50","ES"
"8565","David","18","AP"
"8566","Elena","33","AP"
"8567","David","32","PI"
"8568","Felipe","27","MA"
"8569","Carla","29","AM"
"8570","Carla","18","DF"
"8571","Alice","41","RN"
"8572","Felipe","41","MA"
"8573","Carla","37","PR"
"8574","Alice","50","AC"
"8575","Elena","38","MT"
"8576","Iris","19","BA"
"8577","Carla","42","RS"
"8578","Alice","46","CE"
"8579","Alice","27","PB"
"8580","Elena","39","AM"
"8581","Felipe","21","PE"
"8582","Hector","37","AP"
"8583","Carla","27","AC"
"8584","Elena","31","PR"
"8585","Alice","39","BA"
"8586","David","50","RN"
"8587","David","42","SP"
"8588","David","36","PE"
"8589","João","44","PI"
"8590","Gloria","41","RJ"
"8591","David","35","PI"
"8592","Felipe","36","AL"
"8593","Bruno","30","MA"
"8594","David","47","PE"
"8595","Carla","44","MG"
"8596","Felipe","48","AM"
"8597","Alice","18","AL"
"8598","Elena","49","RJ"
"8599","Bruno","27","AP"
"8600","Carla","45","AL"
"8601","Iris","31","AP"
"8602","Alice","19","PA"
"8603","David","30","MS"
"8604","Iris","21","BA"
"8605","Elena","22","PA"
"8606","Bruno","44","MG"
"8607","David","22","SP"
"8608","Bruno","31","PR"
"8609","Bruno","35","MT"
"8610","Gloria","40","MT"
"8611","Bruno","22","MT"
"8612","Carla","45","RN"
"8613","João","44","AP"
"8614","Gloria","43","AL"
"8615","Elena","20","RJ"
"8616","Felipe","42","PR"
"8617","Gloria","26","CE"
"8618","Hector","31","PA"
"8619","Hector","46","AM"
"8620","Carla","39","RS"
"8621","David","21","AM"
"8622","Felipe","21","RS"
"8623","Alice","45","PB"
"8624","David","46","RJ"
"8625","Felipe","43","PE"
"8626","Alice","19","PE"
"8627","Elena","49","PI"
"8628","Alice","18","PR"
"8629","Elena","49","ES"
"8630","Gloria","24","AM"
"8631","Bruno","19","CE"
"8632","Elena","28","PB"
"8633","Gloria","29","RS"
"8634","Bruno","43","MT"
"8635","Carla","28","MG"
"8636","Felipe","19","MT"
"8637","Gloria","37","AL"
"8638","Hector","38","DF"
"8639","Bruno","27","PI"
"8640","Iris","30","MG"
"8641","Hector","35","PI"
"8642","David","28","PB"
"8643","Bruno","20","RJ"
"8644","Alice","33","MT"
"8645","Alice","40","PA"
"8646","David","31","AP"
"8647","Iris","36","DF"
"8648","Elena","34","AP"
"8649","Felipe","25","DF"
"8650","Carla","18","AM"
"8651","João","21","RJ"
"8652","Elena","32","AC"
"8653","Bruno","24","GO"
"8654","Alice","32","AC"
"8655","Hector","33","RJ"
"8656","Felipe","28","DF"
"8657","João","45","PB"
"8658","Iris","50","AP"
"8659","Carla","24","PB"
"8660","David","48","DF"
"8661","Hector","41","MT"
"8662","Alice","48","MT"
"8663","Felipe","50","PR"
"8664","Felipe","33","MS"
"8665","Elena","38","MS"
"8666","David","46","MT"
"8667","Bruno","46","SP"
"8668","Elena","40","SP"
"8669","Felipe","40","BA"
"8670","David","41","MS"
"8671","Carla","37","MT"
"8672","Carla","47","CE"
"8673","Alice","19","MS"
"8674","Felipe","30","SP"
"8675","Iris","33","BA"
"8676","Elena","45","CE"
"8677","Gloria","26","AP"
"8678","Hector","27","MG"
"8679","Iris","41","PE"
"8680","Alice","30","RN"
"8681","Hector","34","RN"
"8682","David","46","AL"
"8683","Felipe","45","PB"
"8684","Iris","46","MT"
"8685","João","42","PA"
"8686","João","25","RN"
"8687","João","30","PB"
"8688","Hector","30","MS"
"8689","Alice","28","PI"
"8690","Elena","48","DF"
"8691","Elena","38","RJ"
"8692","Iris","22","BA"
"8693","Alice","29","MS"
"8694","Bruno","47","RS"
"8695","João","39","AM"
"8696","Iris","19","BA"
"8697","Bruno","32","SP"
"8698","Alice","45","PR"
"8699","Hector","24","RJ"
"8700","Carla","47","AC"
"8701","João","35","PE"
"8702","Carla","45","MG"
"8703","Felipe","22","PR"
"8704","Felipe","45","PE"
"8705","Gloria","22","ES"
"8706","Alice","20","MA"
"8707","Bruno","25","DF"
"8708","Bruno","29","PA"
"8709","David","47","PR"
"8710","Gloria","30","ES"
"8711","David","28","AL"
"8712","David","18","RJ"
"8713","João","40","RJ"
"8714","Elena","27","AL"
"8715","Felipe","24","RN"
"8716","Felipe","35","AC"
"8717","João","41","DF"
"8718","Carla","18","PI"
"8719","Alice","47","MG"
"8720","Carla","29","MG"
"8721","Gloria","44","AP"
"8722","David","26","CE"
"8723","Gloria","36","SP"
"8724","Alice","46","RS"
"8725","Carla","47","RJ"
"8726","Hector","42","MG"
"8727","Carla","32","RN"
"8728","João","29","DF"
"8729","Gloria","43","AL"
"8730","Elena","30","RN"
"8731","Elena","27","SP"
"8732","Carla","18","MS"
"8733","Felipe","20","DF"
